sim_id,seed,labels_used,auc,f1,recall,precision,accuracy
0,42,3196,0.7839926162796118,0.08968609865470852,0.05405405405405406,0.2631578947368421,0.9341763942931258
0,42,3246,0.778702814577254,0.10666666666666667,0.06486486486486487,0.3,0.9348249027237354
0,42,3296,0.7833456084577162,0.09009009009009009,0.05405405405405406,0.2702702702702703,0.9345006485084306
0,42,3346,0.7822175400650738,0.09821428571428571,0.05945945945945946,0.28205128205128205,0.9345006485084306
0,42,3396,0.7816674901876696,0.10666666666666667,0.06486486486486487,0.3,0.9348249027237354
0,42,3446,0.7860548371759134,0.04608294930875576,0.02702702702702703,0.15625,0.9328793774319066
0,42,3496,0.784290948416509,0.125,0.07567567567567568,0.358974358974359,0.9364461738002594
0,42,3546,0.7892544493441356,0.08294930875576037,0.04864864864864865,0.28125,0.935473411154345
0,42,3596,0.7842312819891296,0.10138248847926268,0.05945945945945946,0.34375,0.9367704280155642
0,42,3646,0.7877646532355054,0.06451612903225806,0.03783783783783784,0.21875,0.9341763942931258
0,42,3696,0.790115883389426,0.05504587155963303,0.032432432432432434,0.18181818181818182,0.9332036316472114
0,42,3746,0.794497636650103,0.09259259259259259,0.05405405405405406,0.3225806451612903,0.9364461738002594
0,42,3796,0.7925416965775711,0.08928571428571429,0.05405405405405406,0.2564102564102564,0.933852140077821
0,42,3846,0.7932688811612579,0.05555555555555555,0.032432432432432434,0.1935483870967742,0.933852140077821
0,42,3896,0.7900879147515919,0.09954751131221719,0.05945945945945946,0.3055555555555556,0.935473411154345
0,42,3946,0.78909968954812,0.09216589861751152,0.05405405405405406,0.3125,0.9361219195849546
0,42,3996,0.7894446360814074,0.07272727272727272,0.043243243243243246,0.22857142857142856,0.933852140077821
0,42,4046,0.7863382527059657,0.09259259259259259,0.05405405405405406,0.3225806451612903,0.9364461738002594
0,42,4096,0.790011467141512,0.09049773755656108,0.05405405405405406,0.2777777777777778,0.9348249027237354
0,42,4146,0.7898529781937854,0.091324200913242,0.05405405405405406,0.29411764705882354,0.935473411154345
0,42,4196,0.7810372635484744,0.07339449541284404,0.043243243243243246,0.24242424242424243,0.9345006485084306
0,42,4246,0.787619216318768,0.08144796380090498,0.04864864864864865,0.25,0.9341763942931258
0,42,4296,0.7930600486654298,0.056074766355140186,0.032432432432432434,0.20689655172413793,0.9345006485084306
0,42,4346,0.7844289270298239,0.05581395348837209,0.032432432432432434,0.2,0.9341763942931258
0,42,4396,0.7909101927039146,0.07407407407407407,0.043243243243243246,0.25806451612903225,0.9351491569390402
0,42,4446,0.788611170673951,0.07511737089201878,0.043243243243243246,0.2857142857142857,0.9361219195849546
0,42,4496,0.7781303897895826,0.06635071090047394,0.03783783783783784,0.2692307692307692,0.9361219195849546
0,42,4546,0.7839404081556548,0.06511627906976744,0.03783783783783784,0.23333333333333334,0.9348249027237354
0,42,4596,0.7860492434483466,0.07407407407407407,0.043243243243243246,0.25806451612903225,0.9351491569390402
0,42,4646,0.7896721143357914,0.08333333333333333,0.04864864864864865,0.2903225806451613,0.9357976653696498
0,42,4696,0.7911059731687533,0.1004566210045662,0.05945945945945946,0.3235294117647059,0.9361219195849546
0,42,4746,0.7781210669103046,0.08294930875576037,0.04864864864864865,0.28125,0.935473411154345
0,42,4796,0.7931141213652422,0.091324200913242,0.05405405405405406,0.29411764705882354,0.935473411154345
0,42,4846,0.7866981158460978,0.07547169811320754,0.043243243243243246,0.2962962962962963,0.9364461738002594
0,42,4896,0.7862077323960732,0.1004566210045662,0.05945945945945946,0.3235294117647059,0.9361219195849546
0,42,4946,0.7966791904011634,0.09259259259259259,0.05405405405405406,0.3225806451612903,0.9364461738002594
0,42,4996,0.7953777164539496,0.08372093023255814,0.04864864864864865,0.3,0.9361219195849546
0,42,5046,0.7999850833931551,0.09174311926605505,0.05405405405405406,0.30303030303030304,0.9357976653696498
0,42,5096,0.7941209923272703,0.1111111111111111,0.06486486486486487,0.3870967741935484,0.9377431906614786
0,42,5146,0.791497534098431,0.07582938388625593,0.043243243243243246,0.3076923076923077,0.9367704280155642
0,42,5196,0.7964610350260575,0.1111111111111111,0.06486486486486487,0.3870967741935484,0.9377431906614786
0,42,5246,0.7948407186075347,0.08823529411764706,0.04864864864864865,0.47368421052631576,0.9396887159533074
0,42,5296,0.790979182010572,0.08411214953271028,0.04864864864864865,0.3103448275862069,0.9364461738002594
0,42,5346,0.7930563195137186,0.10909090909090909,0.06486486486486487,0.34285714285714286,0.9364461738002594
0,42,5396,0.7961608383133046,0.09259259259259259,0.05405405405405406,0.3225806451612903,0.9364461738002594
0,42,5446,0.7941582838443826,0.10138248847926268,0.05945945945945946,0.34375,0.9367704280155642
0,42,5496,0.8000186457585561,0.09302325581395349,0.05405405405405406,0.3333333333333333,0.9367704280155642
0,42,5546,0.7921128441307813,0.08333333333333333,0.04864864864864865,0.2903225806451613,0.9357976653696498
0,42,5596,0.7978053942179504,0.07547169811320754,0.043243243243243246,0.2962962962962963,0.9364461738002594
0,42,5646,0.7981223721134034,0.06635071090047394,0.03783783783783784,0.2692307692307692,0.9361219195849546
0,42,5696,0.7937126502148923,0.08571428571428572,0.04864864864864865,0.36,0.9377431906614786
0,42,5746,0.7982976422438307,0.05825242718446602,0.032432432432432434,0.2857142857142857,0.937094682230869
0,42,5796,0.7976114783289672,0.07655502392344497,0.043243243243243246,0.3333333333333333,0.9374189364461738
0,42,5846,0.79751265580862,0.08333333333333333,0.04864864864864865,0.2903225806451613,0.9357976653696498
0,42,5896,0.8000633955790906,0.09523809523809523,0.05405405405405406,0.4,0.9383916990920882
0,42,5946,0.7980552473826017,0.0673076923076923,0.03783783783783784,0.30434782608695654,0.937094682230869
0,42,5996,0.8012119743061447,0.10377358490566038,0.05945945945945946,0.4074074074074074,0.9383916990920882
0,42,6046,0.7971527926684878,0.11162790697674418,0.06486486486486487,0.4,0.9380674448767834
0,42,6096,0.8054389677708063,0.08372093023255814,0.04864864864864865,0.3,0.9361219195849546
0,42,6146,0.8120358371479448,0.08653846153846154,0.04864864864864865,0.391304347826087,0.9383916990920882
0,42,6196,0.8007682052525102,0.07729468599033816,0.043243243243243246,0.36363636363636365,0.9380674448767834
0,42,6246,0.8065968693771386,0.0673076923076923,0.03783783783783784,0.30434782608695654,0.937094682230869
0,42,6296,0.8144616503360897,0.10526315789473684,0.05945945945945946,0.4583333333333333,0.9393644617380026
0,42,6346,0.8098505542451732,0.09523809523809523,0.05405405405405406,0.4,0.9383916990920882
0,42,6396,0.8064831302499464,0.08571428571428572,0.04864864864864865,0.36,0.9377431906614786
0,42,6446,0.8060319028928895,0.0861244019138756,0.04864864864864865,0.375,0.9380674448767834
0,42,6496,0.8112303403783224,0.09615384615384616,0.05405405405405406,0.43478260869565216,0.9390402075226978
0,42,6546,0.8064421095811231,0.08530805687203792,0.04864864864864865,0.34615384615384615,0.9374189364461738
0,42,6596,0.8052581039128124,0.09615384615384616,0.05405405405405406,0.43478260869565216,0.9390402075226978
0,42,6646,0.8106635093182178,0.07655502392344497,0.043243243243243246,0.3333333333333333,0.9374189364461738
0,42,6696,0.811920233444897,0.09803921568627451,0.05405405405405406,0.5263157894736842,0.940337224383917
0,42,6746,0.8093601707951483,0.07655502392344497,0.043243243243243246,0.3333333333333333,0.9374189364461738
0,42,6796,0.8010497562067069,0.08490566037735849,0.04864864864864865,0.3333333333333333,0.937094682230869
0,42,6846,0.8123378984365531,0.07692307692307693,0.043243243243243246,0.34782608695652173,0.9377431906614786
0,42,6896,0.8111147366752748,0.08450704225352113,0.04864864864864865,0.32142857142857145,0.9367704280155642
0,42,6946,0.8125765641460709,0.09569377990430622,0.05405405405405406,0.4166666666666667,0.938715953307393
0,42,6996,0.8136897159318685,0.11162790697674418,0.06486486486486487,0.4,0.9380674448767834
0,42,7046,0.8140794122856904,0.08695652173913043,0.04864864864864865,0.4090909090909091,0.938715953307393
0,42,7096,0.8124963873842798,0.06666666666666667,0.03783783783783784,0.28,0.9364461738002594
0,42,7146,0.8124236689259111,0.10328638497652583,0.05945945945945946,0.39285714285714285,0.9380674448767834
0,42,7196,0.8137605698143815,0.06635071090047394,0.03783783783783784,0.2692307692307692,0.9361219195849546
0,42,7246,0.8119314209000308,0.07511737089201878,0.043243243243243246,0.2857142857142857,0.9361219195849546
0,42,7296,0.8128860837381016,0.06698564593301436,0.03783783783783784,0.2916666666666667,0.9367704280155642
0,42,7346,0.8161267165751471,0.09615384615384616,0.05405405405405406,0.43478260869565216,0.9390402075226978
0,42,7396,0.8157892283452821,0.09433962264150944,0.05405405405405406,0.37037037037037035,0.9377431906614786
0,42,7446,0.8100370118307338,0.12903225806451613,0.07567567567567568,0.4375,0.938715953307393
0,42,7496,0.8160502689650673,0.09259259259259259,0.05405405405405406,0.3225806451612903,0.9364461738002594
0,42,7546,0.8137083616904245,0.0673076923076923,0.03783783783783784,0.30434782608695654,0.937094682230869
0,42,7596,0.8133056133056134,0.12093023255813953,0.07027027027027027,0.43333333333333335,0.938715953307393
0,42,7646,0.817812293148616,0.11267605633802817,0.06486486486486487,0.42857142857142855,0.938715953307393
0,42,7696,0.8174617528877619,0.1111111111111111,0.06486486486486487,0.3870967741935484,0.9377431906614786
0,42,7746,0.8161901121542376,0.13023255813953488,0.07567567567567568,0.4666666666666667,0.9393644617380026
0,42,7796,0.8221865881058706,0.09389671361502347,0.05405405405405406,0.35714285714285715,0.9374189364461738
0,42,7846,0.8137270074489806,0.11594202898550725,0.06486486486486487,0.5454545454545454,0.9406614785992218
0,42,7896,0.8121141493338803,0.0970873786407767,0.05405405405405406,0.47619047619047616,0.9396887159533074
0,42,7946,0.8142807864780958,0.0784313725490196,0.043243243243243246,0.42105263157894735,0.9390402075226978
0,42,7996,0.813093051658074,0.10526315789473684,0.05945945945945946,0.4583333333333333,0.9393644617380026
1,43,246,0.6731212067534937,0.12096774193548387,0.08108108108108109,0.23809523809523808,0.9293125810635539
1,43,296,0.6495865303040191,0.088,0.05945945945945946,0.16923076923076924,0.9260700389105059
1,43,346,0.6569553340853789,0.10833333333333334,0.07027027027027027,0.23636363636363636,0.930609597924773
1,43,396,0.6713815574802122,0.08097165991902834,0.05405405405405406,0.16129032258064516,0.9263942931258107
1,43,446,0.661754752337712,0.07627118644067797,0.04864864864864865,0.17647058823529413,0.9293125810635539
1,43,496,0.6940547998843964,0.06694560669456066,0.043243243243243246,0.14814814814814814,0.9276913099870299
1,43,546,0.6940529353085407,0.08097165991902834,0.05405405405405406,0.16129032258064516,0.9263942931258107
1,43,596,0.6910099475121897,0.058823529411764705,0.03783783783783784,0.1320754716981132,0.9273670557717251
1,43,646,0.7268191268191269,0.06477732793522267,0.043243243243243246,0.12903225806451613,0.9250972762645915
1,43,696,0.7260975359630069,0.09322033898305085,0.05945945945945946,0.21568627450980393,0.930609597924773
1,43,746,0.7268023456364264,0.0728744939271255,0.04864864864864865,0.14516129032258066,0.9257457846952011
1,43,796,0.7244026365102599,0.10276679841897234,0.07027027027027027,0.19117647058823528,0.9263942931258107
1,43,846,0.7323289484724462,0.12734082397003746,0.0918918918918919,0.2073170731707317,0.9244487678339819
1,43,896,0.739375180630786,0.10810810810810811,0.07567567567567568,0.1891891891891892,0.9250972762645915
1,43,946,0.7393490765688074,0.12355212355212356,0.08648648648648649,0.21621621621621623,0.9263942931258107
1,43,996,0.7406580088194439,0.14901960784313725,0.10270270270270271,0.2714285714285714,0.9296368352788587
1,43,1046,0.7514893299646662,0.112,0.07567567567567568,0.2153846153846154,0.9280155642023347
1,43,1096,0.753892768242544,0.09448818897637795,0.06486486486486487,0.17391304347826086,0.9254215304798963
1,43,1146,0.7643698199752011,0.11583011583011583,0.08108108108108109,0.20270270270270271,0.9257457846952011
1,43,1196,0.7690778740106095,0.13636363636363635,0.0972972972972973,0.22784810126582278,0.9260700389105059
1,43,1246,0.7654158470301968,0.112,0.07567567567567568,0.2153846153846154,0.9280155642023347
1,43,1296,0.7549481181768178,0.11475409836065574,0.07567567567567568,0.23728813559322035,0.9299610894941635
1,43,1346,0.7511443834313789,0.08298755186721991,0.05405405405405406,0.17857142857142858,0.9283398184176395
1,43,1396,0.7512674454378492,0.0859375,0.05945945945945946,0.15492957746478872,0.9241245136186771
1,43,1446,0.7636239896329582,0.11538461538461539,0.08108108108108109,0.2,0.9254215304798963
1,43,1496,0.7458527171531656,0.10236220472440945,0.07027027027027027,0.18840579710144928,0.9260700389105059
1,43,1546,0.7449092417702283,0.13229571984435798,0.0918918918918919,0.2361111111111111,0.9276913099870299
1,43,1596,0.7388978492117506,0.11382113821138211,0.07567567567567568,0.22950819672131148,0.9293125810635539
1,43,1646,0.7529660740423072,0.12,0.08108108108108109,0.23076923076923078,0.9286640726329443
1,43,1696,0.755298658437672,0.12549019607843137,0.08648648648648649,0.22857142857142856,0.9276913099870299
1,43,1746,0.7535310405265561,0.11857707509881422,0.08108108108108109,0.22058823529411764,0.9276913099870299
1,43,1796,0.7601241807519835,0.13740458015267176,0.0972972972972973,0.23376623376623376,0.9267185473411155
1,43,1846,0.7684290016128581,0.12195121951219512,0.08108108108108109,0.2459016393442623,0.9299610894941635
1,43,1896,0.7679162432525661,0.11382113821138211,0.07567567567567568,0.22950819672131148,0.9293125810635539
1,43,1946,0.7644593196162702,0.12955465587044535,0.08648648648648649,0.25806451612903225,0.9302853437094682
1,43,1996,0.7722103614480297,0.11904761904761904,0.08108108108108109,0.22388059701492538,0.9280155642023347
1,43,2046,0.7657048562878159,0.11475409836065574,0.07567567567567568,0.23728813559322035,0.9299610894941635
1,43,2096,0.7752589429719474,0.13877551020408163,0.0918918918918919,0.2833333333333333,0.9315823605706874
1,43,2146,0.7711773864240233,0.14049586776859505,0.0918918918918919,0.2982456140350877,0.9325551232166018
1,43,2196,0.7779103698386209,0.12749003984063745,0.08648648648648649,0.24242424242424243,0.9289883268482491
1,43,2246,0.7855047872985093,0.16733067729083664,0.11351351351351352,0.3181818181818182,0.932230869001297
1,43,2296,0.7848969355695813,0.12345679012345678,0.08108108108108109,0.25862068965517243,0.9309338521400778
1,43,2346,0.7859299105935877,0.13278008298755187,0.08648648648648649,0.2857142857142857,0.932230869001297
1,43,2396,0.7963491604747209,0.1214574898785425,0.08108108108108109,0.24193548387096775,0.9296368352788587
1,43,2446,0.7865936995981839,0.09917355371900827,0.06486486486486487,0.21052631578947367,0.9293125810635539
1,43,2496,0.7871176454136095,0.11016949152542373,0.07027027027027027,0.2549019607843137,0.9319066147859922
1,43,2546,0.7785853462983507,0.12396694214876033,0.08108108108108109,0.2631578947368421,0.9312581063553826
1,43,2596,0.7777929015597178,0.13675213675213677,0.08648648648648649,0.32653061224489793,0.9345006485084306
1,43,2646,0.7725814120432956,0.11504424778761062,0.07027027027027027,0.3170731707317073,0.9351491569390402
1,43,2696,0.7828309855215685,0.11504424778761062,0.07027027027027027,0.3170731707317073,0.9351491569390402
1,43,2746,0.7825270596571045,0.11063829787234042,0.07027027027027027,0.26,0.932230869001297
1,43,2796,0.7735509914882112,0.12121212121212122,0.07567567567567568,0.30434782608695654,0.9341763942931258
1,43,2846,0.7698703187492425,0.12658227848101267,0.08108108108108109,0.28846153846153844,0.9328793774319066
1,43,2896,0.7733179195062603,0.12017167381974249,0.07567567567567568,0.2916666666666667,0.9335278858625162
1,43,2946,0.7868043966698676,0.12121212121212122,0.07567567567567568,0.30434782608695654,0.9341763942931258
1,43,2996,0.7684103558543022,0.11814345991561181,0.07567567567567568,0.2692307692307692,0.932230869001297
1,43,3046,0.7789470740143387,0.11607142857142858,0.07027027027027027,0.3333333333333333,0.9357976653696498
1,43,3096,0.7773957469024734,0.11504424778761062,0.07027027027027027,0.3170731707317073,0.9351491569390402
1,43,3146,0.7674165369232634,0.1145374449339207,0.07027027027027027,0.30952380952380953,0.9348249027237354
1,43,3196,0.7728909316353262,0.10572687224669604,0.06486486486486487,0.2857142857142857,0.9341763942931258
1,43,3246,0.7742110513410964,0.1222707423580786,0.07567567567567568,0.3181818181818182,0.9348249027237354
1,43,3296,0.7706497114568863,0.11711711711711711,0.07027027027027027,0.35135135135135137,0.9364461738002594
1,43,3346,0.7736889701015262,0.09777777777777778,0.05945945945945946,0.275,0.9341763942931258
1,43,3396,0.7652219311412136,0.12987012987012986,0.08108108108108109,0.32608695652173914,0.9348249027237354
1,43,3446,0.772061195379581,0.08071748878923767,0.04864864864864865,0.23684210526315788,0.9335278858625162
1,43,3496,0.7722159551755965,0.10619469026548672,0.06486486486486487,0.2926829268292683,0.9345006485084306
1,43,3546,0.7769762173349618,0.08108108108108109,0.04864864864864865,0.24324324324324326,0.933852140077821
1,43,3596,0.7745597270260949,0.1145374449339207,0.07027027027027027,0.30952380952380953,0.9348249027237354
1,43,3646,0.7684700222816815,0.08333333333333333,0.04864864864864865,0.2903225806451613,0.9357976653696498
1,43,3696,0.771278073520226,0.09049773755656108,0.05405405405405406,0.2777777777777778,0.9348249027237354
1,43,3746,0.7842126362305736,0.14912280701754385,0.0918918918918919,0.3953488372093023,0.937094682230869
1,43,3796,0.774434800443769,0.10714285714285714,0.06486486486486487,0.3076923076923077,0.9351491569390402
1,43,3846,0.7758201803044853,0.12444444444444444,0.07567567567567568,0.35,0.9361219195849546
1,43,3896,0.7693762061475067,0.0990990990990991,0.05945945945945946,0.2972972972972973,0.9351491569390402
1,43,3946,0.7746548203947308,0.1085972850678733,0.06486486486486487,0.3333333333333333,0.9361219195849546
1,43,3996,0.7763124283303656,0.09821428571428571,0.05945945945945946,0.28205128205128205,0.9345006485084306
1,43,4046,0.7751396101171887,0.11711711711711711,0.07027027027027027,0.35135135135135137,0.9364461738002594
1,43,4096,0.7666818940361543,0.13333333333333333,0.08108108108108109,0.375,0.9367704280155642
1,43,4146,0.7670268405694415,0.11818181818181818,0.07027027027027027,0.37142857142857144,0.937094682230869
1,43,4196,0.7739611981764449,0.10666666666666667,0.06486486486486487,0.3,0.9348249027237354
1,43,4246,0.777502027726243,0.12389380530973451,0.07567567567567568,0.34146341463414637,0.9357976653696498
1,43,4296,0.7804089014851346,0.10714285714285714,0.06486486486486487,0.3076923076923077,0.9351491569390402
1,43,4346,0.7658875847216655,0.1145374449339207,0.07027027027027027,0.30952380952380953,0.9348249027237354
1,43,4396,0.7792099792099794,0.09954751131221719,0.05945945945945946,0.3055555555555556,0.935473411154345
1,43,4446,0.7842275528374184,0.08928571428571429,0.05405405405405406,0.2564102564102564,0.933852140077821
1,43,4496,0.7715167392297437,0.11711711711711711,0.07027027027027027,0.35135135135135137,0.9364461738002594
1,43,4546,0.77879790794589,0.11504424778761062,0.07027027027027027,0.3170731707317073,0.9351491569390402
1,43,4596,0.7859131294108872,0.10762331838565023,0.06486486486486487,0.3157894736842105,0.935473411154345
1,43,4646,0.7784380448057577,0.09259259259259259,0.05405405405405406,0.3225806451612903,0.9364461738002594
1,43,4696,0.7765231254020492,0.13215859030837004,0.08108108108108109,0.35714285714285715,0.9361219195849546
1,43,4746,0.7890978249722644,0.08181818181818182,0.04864864864864865,0.2571428571428571,0.9345006485084306
1,43,4796,0.7939625033795438,0.09174311926605505,0.05405405405405406,0.30303030303030304,0.9357976653696498
1,43,4846,0.7792528644546582,0.09090909090909091,0.05405405405405406,0.2857142857142857,0.9351491569390402
1,43,4896,0.7786338252705965,0.06511627906976744,0.03783783783783784,0.23333333333333334,0.9348249027237354
1,43,4946,0.7856707345496583,0.07441860465116279,0.043243243243243246,0.26666666666666666,0.935473411154345
1,43,4996,0.7872798635130472,0.06481481481481481,0.03783783783783784,0.22580645161290322,0.9345006485084306
1,43,5046,0.7869200003729151,0.0547945205479452,0.032432432432432434,0.17647058823529413,0.9328793774319066
1,43,5096,0.7845818222499837,0.09954751131221719,0.05945945945945946,0.3055555555555556,0.935473411154345
1,43,5146,0.7856707345496583,0.08181818181818182,0.04864864864864865,0.2571428571428571,0.9345006485084306
1,43,5196,0.7898343324352294,0.09174311926605505,0.05405405405405406,0.30303030303030304,0.9357976653696498
1,43,5246,0.790490663136403,0.08372093023255814,0.04864864864864865,0.3,0.9361219195849546
1,43,5296,0.7917212832011039,0.057692307692307696,0.032432432432432434,0.2608695652173913,0.9364461738002594
1,43,5346,0.788012641824301,0.11059907834101383,0.06486486486486487,0.375,0.9374189364461738
1,43,5396,0.8002349365578064,0.10909090909090909,0.06486486486486487,0.34285714285714286,0.9364461738002594
1,43,5446,0.7916467001668794,0.08372093023255814,0.04864864864864865,0.3,0.9361219195849546
1,43,5496,0.7935224634776205,0.07692307692307693,0.043243243243243246,0.34782608695652173,0.9377431906614786
1,43,5546,0.79743620819854,0.07511737089201878,0.043243243243243246,0.2857142857142857,0.9361219195849546
1,43,5596,0.7955399345533875,0.08372093023255814,0.04864864864864865,0.3,0.9361219195849546
1,43,5646,0.7959464120899098,0.102803738317757,0.05945945945945946,0.3793103448275862,0.9377431906614786
1,43,5696,0.7954672160950188,0.07729468599033816,0.043243243243243246,0.36363636363636365,0.9380674448767834
1,43,5746,0.7911358063824432,0.09216589861751152,0.05405405405405406,0.3125,0.9361219195849546
1,43,5796,0.7958587770246963,0.0947867298578199,0.05405405405405406,0.38461538461538464,0.9380674448767834
1,43,5846,0.7942496480613073,0.08411214953271028,0.04864864864864865,0.3103448275862069,0.9364461738002594
1,43,5896,0.7969887099931943,0.08450704225352113,0.04864864864864865,0.32142857142857145,0.9367704280155642
1,43,5946,0.7942496480613073,0.07441860465116279,0.043243243243243246,0.26666666666666666,0.935473411154345
1,43,5996,0.7899890922312447,0.08372093023255814,0.04864864864864865,0.3,0.9361219195849546
1,43,6046,0.7978520086143404,0.07582938388625593,0.043243243243243246,0.3076923076923077,0.9367704280155642
1,43,6096,0.7999962708482888,0.05714285714285714,0.032432432432432434,0.24,0.9357976653696498
1,43,6146,0.789465146415819,0.07547169811320754,0.043243243243243246,0.2962962962962963,0.9364461738002594
